customer_id,city,state_province,country,customer_region_id,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
7261,Hidalgo,Zacatecas,Mexico,25,$30K - $50K,M,1,0,High School Degree,02/06/92,Bronze,Skilled Manual,Y,3
7262,Corvallis,OR,USA,70,$50K - $70K,F,2,0,Bachelors Degree,09/03/92,Normal,Professional,Y,1
7263,Lake Oswego,OR,USA,64,$10K - $30K,M,3,0,Partial High School,07/11/94,Normal,Manual,Y,1
7264,Sooke,BC,Canada,101,$50K - $70K,F,1,0,Partial College,13/12/93,Bronze,Professional,N,2
7265,El Cajon,CA,USA,16,$10K - $30K,M,5,0,High School Degree,16/06/91,Normal,Skilled Manual,N,1
7266,El Cajon,CA,USA,16,$30K - $50K,F,2,0,Bachelors Degree,28/11/93,Bronze,Professional,N,2
7267,Los Angeles,CA,USA,3,$30K - $50K,F,4,4,Partial High School,22/07/91,Golden,Skilled Manual,Y,4
7268,Renton,WA,USA,73,$30K - $50K,F,3,0,High School Degree,27/09/93,Silver,Manual,N,3
7269,Salem,OR,USA,23,$30K - $50K,F,5,3,High School Degree,07/05/94,Bronze,Manual,Y,4
7270,Acapulco,Guerrero,Mexico,28,$10K - $30K,M,1,1,Partial High School,24/08/91,Normal,Manual,Y,1
7271,Santa Monica,CA,USA,49,$10K - $30K,F,4,0,Partial High School,15/02/93,Normal,Skilled Manual,Y,2
7272,Redwood City,CA,USA,45,$50K - $70K,M,1,0,Bachelors Degree,03/10/91,Golden,Management,Y,1
7273,La Cruz,Sinaloa,Mexico,29,$10K - $30K,M,2,0,Partial High School,26/12/93,Normal,Skilled Manual,N,1
7274,Woodburn,OR,USA,69,$50K - $70K,F,4,0,Partial College,10/09/92,Bronze,Manual,N,4
7275,Puyallup,WA,USA,86,$30K - $50K,F,1,0,High School Degree,08/05/91,Bronze,Manual,Y,4
7276,Yakima,WA,USA,89,$50K - $70K,M,0,0,Bachelors Degree,12/11/90,Bronze,Professional,N,2
7277,Bellingham,WA,USA,78,$10K - $30K,M,1,1,Partial High School,10/08/93,Normal,Manual,Y,2
7278,Burlingame,CA,USA,43,$50K - $70K,M,3,0,Bachelors Degree,23/09/91,Normal,Professional,N,2
7279,Orizaba,Veracruz,Mexico,24,$130K - $150K,F,3,1,Graduate Degree,18/03/90,Bronze,Management,N,1
7280,Colma,CA,USA,32,$50K - $70K,F,4,0,Partial High School,05/03/92,Silver,Manual,Y,4
7281,Tacoma,WA,USA,84,$70K - $90K,F,2,2,High School Degree,21/02/91,Bronze,Professional,Y,3
7282,Tacoma,WA,USA,84,$30K - $50K,F,3,0,High School Degree,04/03/91,Bronze,Manual,N,2
7283,Albany,OR,USA,71,$30K - $50K,F,3,3,High School Degree,06/10/92,Golden,Skilled Manual,N,3
7284,Vancouver,BC,Canada,5,$10K - $30K,M,2,1,Partial High School,09/09/92,Normal,Skilled Manual,Y,0
7285,Westminster,BC,Canada,91,$10K - $30K,M,3,1,Partial High School,11/05/91,Normal,Skilled Manual,Y,0
7286,Ladner,BC,Canada,96,$10K - $30K,M,3,0,Partial High School,25/04/90,Normal,Manual,Y,0
7287,National City,CA,USA,9,$10K - $30K,F,2,0,Partial High School,12/02/91,Normal,Skilled Manual,Y,2
7288,Port Hammond,BC,Canada,98,$10K - $30K,F,4,3,Partial High School,25/06/90,Bronze,Manual,Y,0
7289,Marysville,WA,USA,82,$30K - $50K,M,4,3,High School Degree,18/05/90,Golden,Manual,Y,2
7290,Chula Vista,CA,USA,13,$30K - $50K,F,3,1,Partial College,10/02/92,Bronze,Professional,Y,1
7291,Oregon City,OR,USA,68,$50K - $70K,F,1,1,High School Degree,06/05/93,Bronze,Manual,Y,4
7292,Corvallis,OR,USA,70,$90K - $110K,F,4,0,Partial High School,18/11/91,Bronze,Professional,Y,3
7293,Walla Walla,WA,USA,88,$30K - $50K,M,1,0,Partial High School,13/04/91,Bronze,Skilled Manual,N,2
7294,Glendale,CA,USA,54,$10K - $30K,F,1,0,Partial High School,15/04/90,Normal,Manual,Y,1
7295,Victoria,BC,Canada,6,$30K - $50K,F,5,0,Partial College,18/08/92,Bronze,Clerical,N,4
7296,Burlingame,CA,USA,43,$30K - $50K,F,3,3,High School Degree,27/11/92,Golden,Skilled Manual,Y,3
7297,W. Linn,OR,USA,66,$50K - $70K,F,4,0,Bachelors Degree,24/09/93,Bronze,Management,Y,2
7298,W. Linn,OR,USA,66,$30K - $50K,F,3,3,High School Degree,04/07/91,Golden,Manual,Y,2
7299,San Gabriel,CA,USA,52,$10K - $30K,M,2,2,Partial High School,03/10/94,Normal,Manual,Y,1
7300,Torrance,CA,USA,57,$150K +,F,4,4,Partial High School,14/09/92,Golden,Professional,Y,3
7301,San Diego,CA,USA,7,$30K - $50K,M,5,1,Partial College,02/09/93,Bronze,Skilled Manual,N,1
7302,Palo Alto,CA,USA,41,$30K - $50K,M,3,3,Partial College,14/05/94,Golden,Clerical,Y,3
7303,Pomona,CA,USA,61,$50K - $70K,F,4,1,Bachelors Degree,10/06/92,Bronze,Management,Y,4
7304,La Cruz,Sinaloa,Mexico,29,$30K - $50K,M,2,1,Partial College,20/07/94,Golden,Management,N,4
7305,Chula Vista,CA,USA,13,$30K - $50K,F,2,0,High School Degree,07/04/91,Bronze,Manual,Y,1
7306,Burbank,CA,USA,53,$30K - $50K,F,4,0,High School Degree,13/06/90,Bronze,Manual,Y,1
7307,Tixapan,DF,Mexico,107,$110K - $130K,M,1,0,Partial College,16/08/94,Bronze,Professional,Y,2
7308,Mexico City,Mexico,Mexico,2,$130K - $150K,M,2,2,Partial High School,26/10/93,Bronze,Management,Y,1
7309,Oak Bay,BC,Canada,99,$30K - $50K,F,4,4,Partial College,18/11/91,Golden,Clerical,Y,2
7310,Lake Oswego,OR,USA,64,$30K - $50K,M,5,5,High School Degree,26/05/93,Golden,Manual,Y,2
7311,Concord,CA,USA,46,$30K - $50K,M,2,1,High School Degree,27/06/93,Bronze,Manual,Y,2
7312,El Cajon,CA,USA,16,$30K - $50K,F,1,0,High School Degree,08/10/91,Bronze,Skilled Manual,Y,2
7313,Santa Cruz,CA,USA,40,$50K - $70K,M,1,1,Bachelors Degree,03/05/93,Bronze,Professional,Y,1
7314,San Jose,CA,USA,39,$30K - $50K,F,4,4,Partial High School,18/03/94,Golden,Skilled Manual,N,3
7315,Merida,Yucatan,Mexico,26,$50K - $70K,F,1,0,Bachelors Degree,15/02/90,Bronze,Professional,Y,2
7316,N. Vancouver,BC,Canada,97,$70K - $90K,M,2,0,Graduate Degree,22/08/91,Golden,Management,N,2
7317,Concord,CA,USA,46,$130K - $150K,M,1,0,Bachelors Degree,19/08/94,Silver,Professional,Y,1
7318,Arcadia,CA,USA,51,$50K - $70K,M,4,1,Partial College,28/11/93,Silver,Skilled Manual,N,3
7319,Lebanon,OR,USA,72,$110K - $130K,M,4,0,Partial High School,21/11/92,Bronze,Professional,Y,1
7320,Santa Cruz,CA,USA,40,$110K - $130K,F,3,0,Partial College,28/08/90,Silver,Professional,Y,3
7321,Orizaba,Veracruz,Mexico,24,$110K - $130K,M,4,0,High School Degree,26/02/91,Bronze,Professional,N,1
7322,Burnaby,BC,Canada,92,$30K - $50K,F,2,0,High School Degree,13/04/92,Bronze,Skilled Manual,N,1
7323,Lincoln Acres,CA,USA,10,$10K - $30K,M,2,0,Partial High School,14/03/93,Normal,Manual,N,2
7324,Bellflower,CA,USA,55,$70K - $90K,F,3,0,Bachelors Degree,21/02/91,Bronze,Management,N,3
7325,Renton,WA,USA,73,$50K - $70K,F,1,0,Graduate Degree,19/07/91,Bronze,Management,Y,4
7326,Mill Valley,CA,USA,38,$90K - $110K,F,2,0,Partial College,26/03/91,Bronze,Management,N,3
7327,Redmond,WA,USA,19,$10K - $30K,M,3,0,Partial High School,24/12/93,Normal,Manual,Y,0
7328,Camacho,Zacatecas,Mexico,27,$50K - $70K,F,0,0,Bachelors Degree,03/01/92,Bronze,Professional,N,2
7329,Anacortes,WA,USA,79,$10K - $30K,F,5,1,Partial High School,05/07/94,Normal,Skilled Manual,Y,1
7330,Altadena,CA,USA,50,$10K - $30K,F,2,0,Partial High School,07/09/91,Normal,Skilled Manual,Y,0
7331,Milwaukie,OR,USA,65,$50K - $70K,F,4,0,Bachelors Degree,12/07/94,Silver,Professional,Y,2
7332,Tixapan,DF,Mexico,107,$70K - $90K,F,3,0,Graduate Degree,17/10/92,Bronze,Professional,N,2
7333,Torrance,CA,USA,57,$10K - $30K,F,1,0,Partial High School,11/07/93,Normal,Manual,Y,2
7334,Westminster,BC,Canada,91,$30K - $50K,M,1,1,High School Degree,14/09/90,Bronze,Skilled Manual,N,3
7335,Los Angeles,CA,USA,3,$30K - $50K,F,4,0,High School Degree,04/03/92,Bronze,Manual,Y,2
7336,Sedro Woolley,WA,USA,80,$50K - $70K,M,1,0,Partial College,20/10/94,Bronze,Manual,Y,4
7337,Camacho,Zacatecas,Mexico,27,$50K - $70K,M,2,0,Bachelors Degree,16/01/92,Bronze,Professional,N,4
7338,W. Linn,OR,USA,66,$50K - $70K,F,3,3,High School Degree,27/10/91,Silver,Manual,Y,4
7339,Chula Vista,CA,USA,13,$50K - $70K,F,2,1,Bachelors Degree,14/03/94,Bronze,Management,N,3
7340,Spring Valley,CA,USA,15,$30K - $50K,M,1,1,Partial High School,02/01/93,Bronze,Manual,Y,2
7341,La Jolla,CA,USA,33,$30K - $50K,M,5,0,Partial College,27/08/92,Silver,Clerical,N,2
7342,San Andres,DF,Mexico,106,$50K - $70K,M,1,1,Bachelors Degree,04/01/93,Bronze,Professional,Y,1
7343,Newport Beach,CA,USA,59,$50K - $70K,F,2,0,Bachelors Degree,24/12/92,Bronze,Professional,N,2
7344,Newton,BC,Canada,95,$50K - $70K,F,3,1,Bachelors Degree,27/09/90,Bronze,Professional,Y,3
7345,La Mesa,CA,USA,11,$10K - $30K,F,1,0,Partial High School,27/11/93,Normal,Manual,Y,1
7346,Lincoln Acres,CA,USA,10,$150K +,M,2,0,Partial High School,10/01/93,Silver,Management,N,2
7347,Shawnee,BC,Canada,105,$70K - $90K,M,2,2,Bachelors Degree,01/04/93,Bronze,Professional,Y,3
7348,Oregon City,OR,USA,68,$50K - $70K,M,5,5,Bachelors Degree,14/07/94,Golden,Management,Y,3
7349,Daly City,CA,USA,31,$70K - $90K,F,2,0,Partial High School,16/03/94,Bronze,Professional,N,1
7350,Berkeley,CA,USA,36,$10K - $30K,F,2,0,Partial High School,20/10/92,Normal,Manual,Y,2
7351,Torrance,CA,USA,57,$50K - $70K,M,3,3,Bachelors Degree,19/04/93,Golden,Professional,Y,4
7352,Burbank,CA,USA,53,$50K - $70K,F,4,0,Bachelors Degree,15/07/93,Bronze,Management,Y,4
7353,Oakland,CA,USA,37,$10K - $30K,M,4,0,Partial High School,08/06/93,Normal,Manual,Y,1
7354,Bremerton,WA,USA,76,$10K - $30K,F,3,0,Partial High School,16/11/90,Normal,Skilled Manual,Y,1
7355,Salem,OR,USA,23,$10K - $30K,M,0,0,Partial High School,11/03/91,Normal,Skilled Manual,N,1
7356,Merida,Yucatan,Mexico,26,$10K - $30K,F,4,2,Partial High School,23/09/93,Normal,Manual,N,0
7357,Spring Valley,CA,USA,15,$50K - $70K,M,1,0,Bachelors Degree,19/02/93,Bronze,Professional,N,2
7358,Walla Walla,WA,USA,88,$70K - $90K,F,1,1,Graduate Degree,05/05/93,Bronze,Professional,N,2
7359,Corvallis,OR,USA,70,$10K - $30K,F,4,1,Partial High School,08/09/91,Normal,Skilled Manual,N,1
7360,San Andres,DF,Mexico,106,$30K - $50K,F,4,0,High School Degree,08/03/91,Silver,Skilled Manual,Y,4
7361,Milwaukie,OR,USA,65,$10K - $30K,F,2,0,Partial High School,19/04/91,Normal,Manual,Y,1
7362,Milwaukie,OR,USA,65,$10K - $30K,M,2,0,Partial High School,10/05/93,Normal,Manual,N,1
7363,San Gabriel,CA,USA,52,$30K - $50K,F,1,0,High School Degree,25/05/91,Bronze,Manual,Y,3
7364,Langley,BC,Canada,94,$30K - $50K,M,3,0,High School Degree,09/03/94,Bronze,Skilled Manual,N,3
7365,Lebanon,OR,USA,72,$30K - $50K,F,2,0,High School Degree,08/07/91,Bronze,Skilled Manual,N,2
7366,Port Orchard,WA,USA,77,$30K - $50K,F,2,2,High School Degree,20/03/92,Bronze,Skilled Manual,Y,4
7367,Port Hammond,BC,Canada,98,$130K - $150K,F,1,0,Graduate Degree,16/04/91,Silver,Professional,N,3
7368,W. Linn,OR,USA,66,$50K - $70K,F,1,0,Bachelors Degree,26/04/92,Bronze,Professional,N,2
7369,Altadena,CA,USA,50,$50K - $70K,M,5,5,Partial College,27/02/94,Golden,Skilled Manual,Y,4
7370,Yakima,WA,USA,89,$150K +,M,3,0,Bachelors Degree,08/04/91,Silver,Professional,Y,3
7371,Berkeley,CA,USA,36,$90K - $110K,M,0,0,Bachelors Degree,01/04/90,Normal,Management,Y,3
7372,Mill Valley,CA,USA,38,$30K - $50K,F,1,1,Partial College,10/06/94,Silver,Manual,N,4
7373,Corvallis,OR,USA,70,$10K - $30K,M,3,1,Partial High School,14/09/93,Normal,Manual,N,1
7374,Richmond,CA,USA,35,$50K - $70K,M,1,0,Bachelors Degree,24/09/90,Bronze,Professional,N,1
7375,Newton,BC,Canada,95,$70K - $90K,M,3,0,Bachelors Degree,13/07/94,Silver,Management,N,3
7376,Orizaba,Veracruz,Mexico,24,$130K - $150K,M,2,0,High School Degree,06/03/92,Bronze,Professional,Y,4
7377,Bremerton,WA,USA,76,$30K - $50K,M,2,1,Partial High School,27/09/91,Bronze,Manual,Y,3
7378,Beverly Hills,CA,USA,47,$10K - $30K,F,1,0,Partial High School,04/03/91,Normal,Skilled Manual,Y,2
7379,Woodland Hills,CA,USA,62,$50K - $70K,M,0,0,High School Degree,09/08/92,Bronze,Skilled Manual,N,4
7380,Metchosin,BC,Canada,104,$70K - $90K,F,1,0,Partial High School,28/06/93,Bronze,Professional,N,3
7381,Glendale,CA,USA,54,$70K - $90K,M,0,0,Bachelors Degree,24/06/92,Bronze,Professional,Y,4
7382,Walla Walla,WA,USA,88,$110K - $130K,F,3,0,Partial High School,06/09/91,Silver,Professional,Y,3
7383,Santa Anita,DF,Mexico,108,$10K - $30K,F,3,2,Partial High School,27/07/92,Normal,Skilled Manual,Y,1
7384,Port Orchard,WA,USA,77,$130K - $150K,M,5,0,High School Degree,07/04/90,Bronze,Professional,Y,4
7385,West Covina,CA,USA,60,$10K - $30K,F,3,0,Partial High School,06/09/90,Normal,Skilled Manual,N,1
7386,Woodland Hills,CA,USA,62,$10K - $30K,F,5,5,Partial High School,19/11/92,Normal,Manual,Y,2
7387,National City,CA,USA,9,$30K - $50K,F,5,5,Partial High School,09/07/93,Golden,Manual,Y,2
7388,Lemon Grove,CA,USA,12,$70K - $90K,M,4,0,High School Degree,27/09/91,Bronze,Professional,N,4
7389,Tlaxiaco,Oaxaca,Mexico,30,$30K - $50K,M,0,0,High School Degree,17/05/94,Bronze,Skilled Manual,Y,2
7390,Burien,WA,USA,74,$130K - $150K,M,3,2,High School Degree,09/05/94,Bronze,Management,Y,3
7391,Lakewood,CA,USA,56,$50K - $70K,M,4,3,Bachelors Degree,23/10/91,Golden,Professional,Y,2
7392,Burnaby,BC,Canada,92,$10K - $30K,M,1,0,Partial High School,12/03/91,Normal,Manual,N,2
7393,Coronado,CA,USA,8,$50K - $70K,F,0,0,Bachelors Degree,04/05/92,Bronze,Professional,Y,2
7394,San Diego,CA,USA,7,$70K - $90K,F,3,0,Bachelors Degree,11/07/90,Bronze,Professional,Y,3
7395,Langford,BC,Canada,102,$70K - $90K,F,2,0,Graduate Degree,05/02/92,Bronze,Management,Y,1
7396,Lake Oswego,OR,USA,64,$30K - $50K,F,2,0,High School Degree,21/08/91,Bronze,Manual,N,4
7397,Imperial Beach,CA,USA,14,$110K - $130K,F,5,4,Bachelors Degree,15/05/92,Golden,Management,Y,3
7398,Chula Vista,CA,USA,13,$10K - $30K,M,1,0,Partial High School,21/05/93,Normal,Skilled Manual,Y,2
7399,Fremont,CA,USA,34,$10K - $30K,F,4,4,Partial High School,23/02/92,Normal,Manual,Y,1
7400,Daly City,CA,USA,31,$30K - $50K,M,0,0,Partial High School,27/06/93,Bronze,Skilled Manual,Y,4
7401,Spring Valley,CA,USA,15,$110K - $130K,M,2,1,Graduate Degree,23/08/91,Bronze,Professional,Y,3
7402,Glendale,CA,USA,54,$50K - $70K,F,2,0,Bachelors Degree,07/06/94,Bronze,Professional,Y,4
7403,Santa Fe,DF,Mexico,109,$70K - $90K,F,1,0,Bachelors Degree,08/01/92,Normal,Professional,N,3
7404,Los Angeles,CA,USA,3,$70K - $90K,M,0,0,Bachelors Degree,22/11/91,Silver,Professional,N,2
7405,Royal Oak,BC,Canada,100,$130K - $150K,F,4,4,Bachelors Degree,20/07/94,Golden,Professional,Y,3
7406,W. Linn,OR,USA,66,$30K - $50K,F,0,0,Partial College,25/11/91,Bronze,Clerical,Y,3
7407,Beverly Hills,CA,USA,47,$50K - $70K,M,5,4,Bachelors Degree,20/05/91,Golden,Professional,Y,2
7408,Bellflower,CA,USA,55,$10K - $30K,M,2,2,Partial High School,07/05/93,Normal,Skilled Manual,Y,0
7409,Tixapan,DF,Mexico,107,$50K - $70K,M,3,2,Bachelors Degree,07/07/92,Bronze,Professional,N,2
7410,Woodburn,OR,USA,69,$10K - $30K,M,0,0,High School Degree,16/08/92,Normal,Skilled Manual,Y,1
7411,Lakewood,CA,USA,56,$30K - $50K,M,0,0,Partial College,08/11/92,Bronze,Professional,Y,1
7412,Port Hammond,BC,Canada,98,$30K - $50K,F,3,3,High School Degree,21/03/93,Silver,Skilled Manual,Y,2
7413,Bremerton,WA,USA,76,$10K - $30K,F,3,0,Partial High School,20/12/93,Normal,Manual,Y,1
7414,Everett,WA,USA,81,$130K - $150K,F,2,2,Bachelors Degree,07/11/92,Bronze,Professional,Y,2
7415,Langford,BC,Canada,102,$30K - $50K,M,3,0,Partial College,06/05/93,Bronze,Skilled Manual,N,4
7416,Corvallis,OR,USA,70,$30K - $50K,F,4,0,High School Degree,19/09/92,Bronze,Skilled Manual,Y,2
7417,Glendale,CA,USA,54,$50K - $70K,F,3,3,Bachelors Degree,12/07/92,Bronze,Professional,Y,2
7418,Haney,BC,Canada,93,$130K - $150K,F,4,0,Graduate Degree,20/02/93,Bronze,Professional,Y,1
7419,Santa Cruz,CA,USA,40,$30K - $50K,M,1,0,High School Degree,16/04/94,Bronze,Manual,Y,3
7420,Burlingame,CA,USA,43,$30K - $50K,F,3,0,Partial College,28/10/92,Bronze,Management,Y,2
7421,Pomona,CA,USA,61,$10K - $30K,M,2,0,Partial High School,23/03/92,Normal,Skilled Manual,N,2
7422,San Jose,CA,USA,39,$30K - $50K,F,2,0,Partial High School,12/06/90,Bronze,Manual,N,1
7423,Royal Oak,BC,Canada,100,$30K - $50K,M,5,5,Partial High School,04/08/91,Golden,Skilled Manual,Y,3
7424,Acapulco,Guerrero,Mexico,28,$30K - $50K,F,5,0,Partial High School,15/04/92,Bronze,Manual,Y,2
7425,San Gabriel,CA,USA,52,$30K - $50K,M,1,0,High School Degree,13/03/93,Bronze,Manual,N,3
7426,Arcadia,CA,USA,51,$10K - $30K,M,0,0,Bachelors Degree,19/12/91,Normal,Professional,Y,2
7427,Mill Valley,CA,USA,38,$30K - $50K,F,0,0,Bachelors Degree,19/03/93,Bronze,Professional,Y,2
7428,Santa Fe,DF,Mexico,109,$70K - $90K,M,3,0,Partial High School,03/02/91,Bronze,Management,Y,2
7429,Downey,CA,USA,58,$110K - $130K,F,2,0,High School Degree,02/06/93,Bronze,Professional,Y,3
7430,Burnaby,BC,Canada,92,$30K - $50K,F,2,0,Partial College,08/04/92,Bronze,Skilled Manual,N,3
7431,Vancouver,BC,Canada,5,$50K - $70K,F,2,0,Bachelors Degree,04/05/91,Bronze,Professional,N,3
7432,Everett,WA,USA,81,$10K - $30K,F,2,1,Partial High School,14/05/92,Normal,Manual,Y,1
7433,Milwaukie,OR,USA,65,$70K - $90K,M,0,0,Graduate Degree,04/11/93,Bronze,Professional,Y,1
7434,Beaverton,OR,USA,67,$30K - $50K,M,4,0,High School Degree,21/05/93,Bronze,Skilled Manual,N,4
7435,Imperial Beach,CA,USA,14,$50K - $70K,M,4,0,Bachelors Degree,13/05/92,Bronze,Management,Y,3
7436,El Cajon,CA,USA,16,$90K - $110K,F,2,0,Bachelors Degree,23/07/91,Bronze,Management,Y,1
7437,Vancouver,BC,Canada,5,$30K - $50K,M,4,0,High School Degree,26/10/94,Silver,Skilled Manual,Y,3
7438,Anacortes,WA,USA,79,$150K +,F,2,0,Partial High School,09/10/92,Silver,Management,Y,2
7439,West Covina,CA,USA,60,$10K - $30K,M,3,0,Partial High School,01/08/93,Normal,Manual,Y,1
7440,Ladner,BC,Canada,96,$90K - $110K,F,2,0,High School Degree,10/01/91,Silver,Professional,N,2
7441,Lemon Grove,CA,USA,12,$30K - $50K,M,3,0,High School Degree,15/10/91,Bronze,Skilled Manual,Y,2
7442,La Mesa,CA,USA,11,$10K - $30K,F,0,0,High School Degree,19/04/91,Normal,Skilled Manual,N,0
7443,San Andres,DF,Mexico,106,$30K - $50K,M,4,1,Partial College,16/03/91,Bronze,Clerical,Y,2
7444,Woodburn,OR,USA,69,$110K - $130K,M,5,0,Partial High School,24/10/91,Silver,Management,Y,3
7445,Seattle,WA,USA,18,$50K - $70K,F,4,0,High School Degree,21/10/90,Normal,Skilled Manual,N,2
7446,Salem,OR,USA,23,$30K - $50K,M,1,0,Bachelors Degree,03/02/93,Bronze,Professional,N,3
7447,Downey,CA,USA,58,$150K +,M,4,0,High School Degree,07/03/90,Silver,Management,N,3
7448,Merida,Yucatan,Mexico,26,$70K - $90K,M,3,3,Bachelors Degree,28/03/92,Golden,Management,Y,3
7449,Lincoln Acres,CA,USA,10,$90K - $110K,M,2,1,High School Degree,26/08/92,Bronze,Professional,Y,1
7450,Bellingham,WA,USA,78,$70K - $90K,M,4,0,Bachelors Degree,02/06/93,Bronze,Professional,N,2
7451,Metchosin,BC,Canada,104,$30K - $50K,F,4,0,High School Degree,03/05/91,Bronze,Skilled Manual,Y,3
7452,San Andres,DF,Mexico,106,$50K - $70K,M,4,0,Bachelors Degree,10/04/92,Bronze,Professional,N,3
7453,El Cajon,CA,USA,16,$70K - $90K,M,4,4,Bachelors Degree,10/04/93,Golden,Management,Y,2
7454,Richmond,BC,Canada,90,$10K - $30K,M,2,1,Partial High School,18/11/92,Normal,Manual,Y,1
7455,Albany,OR,USA,71,$10K - $30K,M,2,0,Partial High School,15/09/94,Normal,Skilled Manual,Y,2
7456,Anacortes,WA,USA,79,$50K - $70K,M,1,0,Bachelors Degree,02/03/91,Bronze,Professional,Y,2
7457,Salem,OR,USA,23,$10K - $30K,M,1,0,Partial High School,21/06/91,Normal,Manual,N,0
7458,Langford,BC,Canada,102,$50K - $70K,F,2,0,High School Degree,06/11/94,Golden,Skilled Manual,Y,1
7459,Burbank,CA,USA,53,$30K - $50K,F,3,1,High School Degree,27/06/92,Bronze,Manual,Y,2
7460,Newton,BC,Canada,95,$30K - $50K,F,3,3,High School Degree,05/09/94,Golden,Skilled Manual,Y,4
7461,Redwood City,CA,USA,45,$130K - $150K,F,1,0,Graduate Degree,24/11/91,Golden,Professional,Y,4
7462,Bellingham,WA,USA,78,$130K - $150K,F,4,3,High School Degree,03/11/91,Silver,Professional,Y,3
7463,Oak Bay,BC,Canada,99,$70K - $90K,M,2,2,Bachelors Degree,05/08/90,Bronze,Professional,Y,1
7464,Beaverton,OR,USA,67,$30K - $50K,F,3,0,High School Degree,09/02/91,Bronze,Manual,N,4
7465,Arcadia,CA,USA,51,$10K - $30K,F,4,0,High School Degree,05/04/93,Normal,Skilled Manual,N,1
7466,Richmond,BC,Canada,90,$30K - $50K,M,0,0,Partial College,16/02/92,Silver,Professional,N,4
7467,Oakland,CA,USA,37,$30K - $50K,M,4,0,Partial College,14/08/91,Silver,Professional,N,2
7468,Santa Cruz,CA,USA,40,$30K - $50K,F,3,0,Bachelors Degree,02/07/91,Golden,Management,N,4
7469,Downey,CA,USA,58,$50K - $70K,F,2,2,Bachelors Degree,16/11/93,Bronze,Professional,N,1
7470,Salem,OR,USA,23,$10K - $30K,M,4,0,Partial High School,15/11/90,Normal,Skilled Manual,N,1
7471,N. Vancouver,BC,Canada,97,$30K - $50K,M,0,0,High School Degree,10/05/94,Bronze,Manual,Y,1
7472,Hidalgo,Zacatecas,Mexico,25,$10K - $30K,M,0,0,Partial High School,24/06/92,Normal,Skilled Manual,Y,0
7473,Santa Monica,CA,USA,49,$30K - $50K,F,4,0,High School Degree,13/04/90,Bronze,Skilled Manual,Y,1
7474,Long Beach,CA,USA,48,$30K - $50K,M,4,0,High School Degree,22/06/91,Bronze,Manual,Y,1
7475,Richmond,CA,USA,35,$110K - $130K,F,4,2,Graduate Degree,25/01/91,Bronze,Professional,N,3
7476,San Andres,DF,Mexico,106,$70K - $90K,F,3,0,High School Degree,11/03/92,Bronze,Professional,Y,3
7477,Bellflower,CA,USA,55,$150K +,M,4,1,High School Degree,02/07/91,Golden,Professional,Y,2
7478,West Covina,CA,USA,60,$50K - $70K,F,0,0,Bachelors Degree,17/07/90,Bronze,Professional,N,1
7479,Everett,WA,USA,81,$10K - $30K,F,1,1,Partial High School,02/03/94,Normal,Manual,Y,1
7480,Bellingham,WA,USA,78,$70K - $90K,F,3,0,Graduate Degree,04/04/92,Bronze,Management,Y,2
7481,Woodland Hills,CA,USA,62,$130K - $150K,M,3,0,Graduate Degree,08/06/93,Silver,Professional,N,2
7482,Sooke,BC,Canada,101,$70K - $90K,F,3,0,Graduate Degree,16/11/94,Bronze,Professional,N,2
7483,La Mesa,CA,USA,11,$30K - $50K,M,0,0,Bachelors Degree,11/03/91,Bronze,Professional,Y,4
7484,Chula Vista,CA,USA,13,$70K - $90K,M,3,0,Bachelors Degree,23/09/93,Bronze,Professional,N,3
7485,Mexico City,Mexico,Mexico,2,$30K - $50K,M,2,0,Partial College,19/02/93,Bronze,Manual,Y,2
7486,Bremerton,WA,USA,76,$10K - $30K,M,1,0,Partial High School,05/05/93,Normal,Skilled Manual,Y,1
7487,Torrance,CA,USA,57,$10K - $30K,F,4,0,Partial High School,07/11/93,Normal,Manual,N,1
7488,Haney,BC,Canada,93,$30K - $50K,F,1,0,High School Degree,18/08/94,Bronze,Manual,Y,1
7489,National City,CA,USA,9,$30K - $50K,M,3,0,High School Degree,16/06/90,Silver,Skilled Manual,Y,2
7490,National City,CA,USA,9,$90K - $110K,M,2,0,High School Degree,23/04/93,Bronze,Management,Y,2
7491,Cliffside,BC,Canada,103,$30K - $50K,F,0,0,Partial High School,22/07/91,Bronze,Skilled Manual,Y,2
7492,Oakland,CA,USA,37,$70K - $90K,M,3,0,Bachelors Degree,06/05/93,Bronze,Professional,Y,1
7493,Spring Valley,CA,USA,15,$110K - $130K,F,3,2,High School Degree,05/09/91,Bronze,Professional,Y,3
7494,Issaquah,WA,USA,21,$30K - $50K,F,3,1,Partial College,06/02/91,Bronze,Manual,Y,3
7495,Palo Alto,CA,USA,41,$50K - $70K,F,2,0,High School Degree,13/06/91,Bronze,Skilled Manual,N,1
7496,Salem,OR,USA,23,$30K - $50K,M,2,0,High School Degree,23/07/92,Bronze,Skilled Manual,Y,1
7497,San Diego,CA,USA,7,$30K - $50K,M,4,0,High School Degree,12/09/94,Silver,Skilled Manual,N,2
7498,Concord,CA,USA,46,$30K - $50K,M,3,1,High School Degree,02/03/93,Bronze,Manual,Y,1
7499,Sooke,BC,Canada,101,$50K - $70K,F,3,0,Bachelors Degree,22/02/92,Silver,Management,N,3
